,student_id,checkpoint_no,duration,confidence,year,percentage_checkpoint,no_attempt,average_attempt,office_hours,is_passed
2680,60320,20,3.0,6,1,0.625,0,1.2666666666666666,0,0
2681,90795,20,-1.0,-1,-1,0.625,0,1.9333333333333333,0,0
2682,27689,20,3.0,6,2,0.7916666666666666,0,1.4210526315789473,0,0
2683,69983,20,,8,1,0.75,0,1.1176470588235294,0,1
2684,88774,20,1.0,9,1,0.7083333333333334,0,1.3529411764705883,0,0
2685,30574,20,4.0,10,2,0.6666666666666666,0,1.1333333333333333,0,1
2686,93335,20,3.0,7,3,0.75,0,1.2941176470588236,0,1
2687,48825,20,,7,1,0.5833333333333334,0,1.0,0,1
2688,84281,20,,4,3,0.7916666666666666,0,1.1111111111111112,0,1
2689,22902,20,2.0,8,1,0.875,1,2.15,1,1
2690,75538,20,1.0,8,1,0.7083333333333334,0,1.5294117647058822,0,0
2691,12461,20,,10,1,0.7916666666666666,0,1.263157894736842,0,0
2692,20020,20,-1.0,-1,-1,0.8333333333333334,1,1.1578947368421053,2,1
2693,52262,20,-1.0,-1,-1,0.75,1,1.7058823529411764,4,1
2694,87728,20,5.0,7,2,0.7916666666666666,1,1.1666666666666667,0,1
2695,90795,20,-1.0,-1,-1,0.625,1,1.9333333333333333,0,0
2696,82536,20,4.0,8,3,0.7916666666666666,1,1.2222222222222223,0,1
2697,14313,20,2.0,8,2,0.5416666666666666,1,1.2307692307692308,0,0
2698,90795,20,-1.0,-1,-1,0.6666666666666666,2,1.9333333333333333,0,1
2699,75538,20,1.0,8,1,0.75,1,1.5294117647058822,0,1
2700,60320,20,3.0,6,1,0.6666666666666666,1,1.2666666666666666,0,1
2701,88774,20,1.0,9,1,0.7083333333333334,1,1.3529411764705883,0,0
2702,88774,20,1.0,9,1,0.75,2,1.3529411764705883,0,1
2703,93871,21,2.0,2,2,0.875,0,1.15,0,1
2704,95538,21,-1.0,-1,-1,0.875,0,1.1,0,1
2705,93570,21,-1.0,-1,-1,0.7916666666666666,0,1.368421052631579,2,0
2706,80450,21,1.0,7,4,0.75,0,1.1176470588235294,0,1
2707,31208,21,-1.0,-1,-1,0.875,0,1.75,1,1
2708,72329,21,3.0,7,2,0.875,0,1.8,0,1
2709,31846,21,1.0,8,1,0.7916666666666666,0,1.3157894736842106,2,0
2710,80427,21,3.0,5,2,0.6666666666666666,0,1.6875,0,0
2711,52262,21,-1.0,-1,-1,0.7916666666666666,0,1.7222222222222223,3,1
2712,20020,21,-1.0,-1,-1,0.875,0,1.2,2,1
2713,96812,21,-1.0,-1,-1,0.4583333333333333,0,1.3,0,1
2714,14313,21,2.0,8,2,0.5833333333333334,0,1.2307692307692308,0,1
2715,87728,21,5.0,7,2,0.8333333333333334,0,1.2105263157894737,0,1
2716,60320,21,3.0,6,1,0.7083333333333334,0,1.3125,0,1
2717,27689,21,3.0,6,2,0.8333333333333334,0,1.4210526315789473,0,1
2718,31846,21,1.0,8,1,0.8333333333333334,1,1.3157894736842106,2,1
2719,90795,21,-1.0,-1,-1,0.7083333333333334,0,2.0,0,1
2720,69983,21,,8,1,0.7916666666666666,0,1.1111111111111112,0,1
2721,88774,21,1.0,9,1,0.7916666666666666,0,1.4444444444444444,0,1
2722,30574,21,4.0,10,2,0.7083333333333334,0,1.125,0,1
2723,82536,21,4.0,8,3,0.8333333333333334,0,1.263157894736842,0,1
2724,93335,21,3.0,7,3,0.7916666666666666,0,1.2777777777777777,0,1
2725,84281,21,,4,3,0.8333333333333334,0,1.105263157894737,0,1
2726,48825,21,,7,1,0.5833333333333334,0,1.0,0,0
2727,22902,21,2.0,8,1,0.875,2,2.142857142857143,1,1
2728,12461,21,,10,1,0.8333333333333334,0,1.263157894736842,0,1
2729,75538,21,1.0,8,1,0.75,0,1.5555555555555556,0,0
2730,80726,21,3.0,7,1,0.3333333333333333,0,1.25,0,0
2731,80427,21,3.0,5,2,0.7083333333333334,1,1.6875,0,1
2732,75538,21,1.0,8,1,0.7916666666666666,1,1.5555555555555556,0,1
2733,72329,22,3.0,7,2,0.9166666666666666,0,1.7619047619047619,0,1
2734,95538,22,-1.0,-1,-1,0.9166666666666666,0,1.0952380952380953,0,1
2735,31846,22,1.0,8,1,0.875,0,1.35,2,1
2736,93871,22,2.0,2,2,0.9166666666666666,0,1.1428571428571428,0,1
2737,87728,22,5.0,7,2,0.875,0,1.2,0,1
2738,52262,22,-1.0,-1,-1,0.7916666666666666,0,1.6842105263157894,3,0
2739,20020,22,-1.0,-1,-1,0.9166666666666666,0,1.1904761904761905,2,1
2740,80450,22,1.0,7,4,0.7916666666666666,0,1.1111111111111112,0,1
2741,31208,22,-1.0,-1,-1,0.9166666666666666,0,1.7142857142857142,1,1
2742,93570,22,-1.0,-1,-1,0.8333333333333334,0,1.368421052631579,2,1
2743,90795,22,-1.0,-1,-1,0.7083333333333334,0,1.9411764705882353,0,0
2744,30574,22,4.0,10,2,0.75,0,1.1176470588235294,0,1
2745,27689,22,3.0,6,2,0.875,0,1.4,0,1
2746,60320,22,3.0,6,1,0.75,0,1.2941176470588236,0,1
2747,14313,22,2.0,8,2,0.625,0,1.2142857142857142,0,1
2748,69983,22,,8,1,0.8333333333333334,0,1.105263157894737,0,1
2749,96812,22,-1.0,-1,-1,0.5,0,1.2727272727272727,0,1
2750,59566,22,-1.0,-1,-1,0.75,0,1.2352941176470589,1,1
2751,12461,22,,10,1,0.875,0,1.25,0,1
2752,48825,22,,7,1,0.625,0,1.0,0,1
2753,82536,22,4.0,8,3,0.875,0,1.25,0,1
2754,93335,22,3.0,7,3,0.8333333333333334,0,1.263157894736842,0,1
2755,84281,22,,4,3,0.875,0,1.1,0,1
2756,80427,22,3.0,5,2,0.75,0,1.7058823529411764,0,1
2757,22902,22,2.0,8,1,0.875,1,2.1904761904761907,1,0
2758,75538,22,1.0,8,1,0.7916666666666666,0,1.5789473684210527,0,0
2759,52262,22,-1.0,-1,-1,0.7916666666666666,1,1.6842105263157894,4,0
2760,80726,22,3.0,7,1,0.3333333333333333,0,1.25,0,0
2761,90795,22,-1.0,-1,-1,0.7083333333333334,1,1.9411764705882353,0,0
2762,52262,22,-1.0,-1,-1,0.7916666666666666,2,1.6842105263157894,4,0
2763,90795,22,-1.0,-1,-1,0.75,2,1.9411764705882353,0,1
2764,75538,22,1.0,8,1,0.8333333333333334,1,1.5789473684210527,0,1
2765,22902,22,2.0,8,1,0.9166666666666666,2,2.1904761904761907,1,1
2766,72329,23,3.0,7,2,0.9166666666666666,0,1.7272727272727273,0,0
2767,93871,23,2.0,2,2,0.9583333333333334,0,1.1363636363636365,0,1
2768,95538,23,-1.0,-1,-1,0.9583333333333334,0,1.0909090909090908,0,1
2769,87728,23,5.0,7,2,0.9166666666666666,0,1.1904761904761905,0,1
2770,31846,23,1.0,8,1,0.9166666666666666,0,1.3333333333333333,2,1
2771,20020,23,-1.0,-1,-1,0.9583333333333334,0,1.1818181818181819,2,1
2772,80450,23,1.0,7,4,0.8333333333333334,0,1.105263157894737,0,1
2773,31208,23,-1.0,-1,-1,0.9583333333333334,0,1.6818181818181819,1,1
2774,93570,23,-1.0,-1,-1,0.875,0,1.35,2,1
2775,90795,23,-1.0,-1,-1,0.75,0,2.0,0,0
2776,30574,23,4.0,10,2,0.7916666666666666,0,1.1111111111111112,0,1
2777,27689,23,3.0,6,2,0.9166666666666666,0,1.380952380952381,0,1
2778,60320,23,3.0,6,1,0.7916666666666666,0,1.2777777777777777,0,1
2779,14313,23,2.0,8,2,0.6666666666666666,0,1.2,0,1
2780,69983,23,,8,1,0.875,0,1.1,0,1
2781,96812,23,-1.0,-1,-1,0.5416666666666666,0,1.25,0,1
2782,52262,23,-1.0,-1,-1,0.8333333333333334,0,1.6842105263157894,3,1
2783,59566,23,-1.0,-1,-1,0.7916666666666666,0,1.2222222222222223,1,1
2784,12461,23,,10,1,0.9166666666666666,0,1.2380952380952381,0,1
2785,48825,23,,7,1,0.625,0,1.0,0,0
2786,82536,23,4.0,8,3,0.9166666666666666,0,1.2380952380952381,0,1
2787,93335,23,3.0,7,3,0.875,0,1.25,0,1
2788,84281,23,,4,3,0.9166666666666666,0,1.0952380952380953,0,1
2789,22902,23,2.0,8,1,0.9166666666666666,1,2.227272727272727,1,1
2790,75538,23,1.0,8,1,0.8333333333333334,0,1.6,0,0
2791,80427,23,3.0,5,2,0.7916666666666666,0,1.6666666666666667,0,1
2792,80726,23,3.0,7,1,0.3333333333333333,0,1.25,0,0
2793,88774,23,1.0,9,1,0.8333333333333334,0,1.4210526315789473,0,1
2794,90795,23,-1.0,-1,-1,0.7916666666666666,1,2.0,0,1
2795,75538,23,1.0,8,1,0.875,1,1.6,0,1
2796,72329,24,3.0,7,2,0.9583333333333334,0,1.7272727272727273,0,1
2797,93871,24,2.0,2,2,0.9583333333333334,0,1.1304347826086956,0,0
2798,95538,24,-1.0,-1,-1,1.0,0,1.0869565217391304,0,1
2799,31846,24,1.0,8,1,0.9583333333333334,0,1.3181818181818181,2,1
2800,20020,24,-1.0,-1,-1,1.0,0,1.173913043478261,2,1
2801,80450,24,1.0,7,4,0.875,0,1.1,0,1
2802,31208,24,-1.0,-1,-1,1.0,0,1.6521739130434783,1,1
2803,87728,24,5.0,7,2,0.9583333333333334,0,1.1818181818181819,0,1
2804,93570,24,-1.0,-1,-1,0.9166666666666666,0,1.3333333333333333,2,1
2805,90795,24,-1.0,-1,-1,0.8333333333333334,0,2.0,0,1
2806,30574,24,4.0,10,2,0.8333333333333334,0,1.105263157894737,0,1
2807,27689,24,3.0,6,2,0.9583333333333334,0,1.3636363636363635,0,1
2808,60320,24,3.0,6,1,0.7916666666666666,0,1.263157894736842,0,0
2809,14313,24,2.0,8,2,0.7083333333333334,0,1.1875,0,1
2810,69983,24,,8,1,0.9166666666666666,0,1.0952380952380953,0,1
2811,96812,24,-1.0,-1,-1,0.5833333333333334,0,1.2307692307692308,0,1
2812,52262,24,-1.0,-1,-1,0.875,0,1.65,3,1
2813,59566,24,-1.0,-1,-1,0.8333333333333334,0,1.2105263157894737,1,1
2814,12461,24,,10,1,0.9583333333333334,0,1.2272727272727273,0,1
2815,48825,24,,7,1,0.6666666666666666,0,1.0,0,1
2816,82536,24,4.0,8,3,0.9583333333333334,0,1.2272727272727273,0,1
2817,93335,24,3.0,7,3,0.9166666666666666,0,1.2380952380952381,0,1
2818,84281,24,,4,3,0.9583333333333334,0,1.0909090909090908,0,1
2819,22902,24,2.0,8,1,0.9583333333333334,1,2.272727272727273,1,1
2820,75538,24,1.0,8,1,0.9166666666666666,0,1.619047619047619,0,1
2821,80427,24,3.0,5,2,0.8333333333333334,0,1.631578947368421,0,1
2822,80726,24,3.0,7,1,0.3333333333333333,0,1.25,0,0
2823,60320,24,3.0,6,1,0.8333333333333334,1,1.263157894736842,0,1
